Unnamed: 0,comment_text,comment_party,comment_name,interrupted_speaker_party,interrupted_speaker,date,speech_id,preceding_context,sentiment
328801,Was?,FDP,Christian Dürr,GRÜNE,Lisa Paus,2018-04-20,148704,"ie Transaktionsteuer, die wir in Deutschland auf den Handel mit Immobilien haben, die Grunderwerbsteuer, radikal aushöhlen will. Das wollen wir nicht, meine Damen und Herren. (Beifall beim GRÜNE) Ihr Antrag führt leider nicht – ich würde es begrüßen, wenn das so wäre – zu vielen neuen Eigentümern, (",-1
6248,So ist es!,SPD,<unknown>,SPD,Helmut Wieczorek,1991-11-26,3920,"ß Sie, Herr Bundesfinanzminister, seit der deutschen Einheit aber ein  Jahr dafür benötigt haben, ist sehr bedauerlich.  Entscheidend ist jetzt, welche Folgerungen Sie aus  dieser Verantwortung ziehen. Die Menschen in den  neuen Ländern sind über das Vorgehen der Treuhandanstalt tief verunsichert.  ",-1
451699,Nicht nur im Baubereich!,CDU/CSU,<unknown>,CDU/CSU,Michael Breilmann,2024-01-30,200053,"eibeträge bei der Grunderwerbsteuer beim Ersterwerb von selbstgenutztem Wohneigentum einzuräumen. (Beifall bei der CDU/CSU) Machen Sie es doch einfach! Oder warten Sie etwa darauf, dass wir das wieder beantragen, damit Sie es ablehnen können? Entschuldigung, aber Sie sind baupolitisch völlig blank. ",-1
142669,So ist es!,CDU/CSU,Thomas Rachel,CDU/CSU,Katherina Reiche,2004-09-10,67745,"ben!) So, wie Sie Ihr Amt verwalten, haben Sie auch Ihre Rede vorgetragen: technokratisch, ohne Herz und Verständnis für Wissenschaft und Forschung (Lachen bei der SPD) und vor allem ohne Leitbild. Es wurde nicht deutlich, wo die Wissenschaftsnation Deutschland in zehn oder 15 Jahren stehen soll.  (",-1
375349,Vollkommener Unsinn!,CDU/CSU,Albert Rupprecht,GRÜNE,Kai Gehring,2020-10-01,169741,"besser!) dann sollten Sie sich schämen und die SPD gleich mit, (Albert Rupprecht [CDU/CSU]: Unsinn, was du erzählst!) die wieder ein Jahr vor der Wahl erkennt: Beim BAföG hätte man noch mehr machen müssen! Denn das kriegen nur noch 11 Prozent. (Dr. Götz Frömming [AfD]: BAföG ist kein Selbstzweck! – ",-1
14221,Sehr gut!,CDU/CSU,<unknown>,SPD,Lisa Seuster,1992-10-09,8250,"nserem Ausschuß hat  Frau Rönsch ausdrücklich hervorgehoben, daß diese  Regierung dem Bereich Familie und Senioren „hohe  Priorität"" beimesse. Dieses neue Minsterium sei demzufolge „die politische Antwort"" auf „die Herausforderung unserer Tage, die demographische Entwicklung unserer Gesellschaft"".  ",-1
70052,Von Ihnen!,SPD,Gerd Andres,CDU/CSU,Johannes Singhammer,1999-06-30,43899,"ommt dann auf einen Betrag von sage und schreibe 20 000 DM. Hätte jemand von Ihnen das den Rentnerinnen und Rentnern vor der Wahl gesagt, hätten Sie viel weniger Stimmen erhalten, als es der Fall war. Deshalb sagen wir: Das, was Sie gemacht haben, ist schäbig. (Beifall bei der CDU/CSU und der FDP – ",-1
80514,Respekt!,CDU/CSU,Johannes Singhammer,FDP,Dirk Niebel,2000-05-18,48005,"ben Sie, Frau Kollegin Onur, niemals Zeitungen ausgetragen. (Leyla Onur [SPD]: Wenn Sie wüssten, was ich alles schon gemacht habe, Herr Kollege!) Sonst hätten Sie nämlich nicht so geredet, wie Sie es getan haben. (Eduard Oswald [CDU/CSU]: Sie ist doch weltfremd!) Ich habe das schon einmal gemacht. (",-1
6350,Für alle!,SPD,<unknown>,FDP,Werner Zywietz,1991-11-26,3944,"eutlicher  Ausweis dafür, daß wir uns bemühen, die Lebensverhältnisse für alle Bundesbürger, für die aus der ehemaligen DDR, aus den neuen Bundesländern, und für  die hier, in möglichst kurzer Zeit vergleichbar und  angemessen zu gestalten. Genau das ist die Quintessenz dieses edlen Grundgesetzes.  ",-1
73256,Genau dagegen!,FDP,Gisela Frick,CDU/CSU,Jochen-Konrad Fromme,1999-11-04,45143,guts in seinem Unternehmen schlüssig begründet ist. Es hat also keine Bindungswirkung für den Steuerpflichtigen. Die Überarbeitung der AfA-Tabellen steht nicht im steuerpolitischen Kontext der Reform der Unternehmensbesteuerung oder anderer zentraler steuerpolitischer Vorhaben der Bundesregierung. (,-1
111942,"Ist doch gar nicht wahr! Das war der Herr Koch, der das angefangen hat!",GRÜNE,Ekin Deligöz,CDU/CSU,Peter Weiß,2002-06-14,58236,"arbeitslosen nicht den Vorwurf machen, dass sie in diese Situation gekommen sind, nein, wir wollen ihnen ein Angebot unterbreiten, damit sie wieder herauskommen. Die Faulenzerdebatte über Arbeitslose in Deutschland hat Ihr Bundeskanzler begonnen und nicht wir. (Beifall bei der CDU/CSU und der FDP – ",-1
202815,Wenn man  den Spitzensteuersatz nicht erhöht!,DIE LINKE,Dr. Axel Troost,GRÜNE,Christine Scheel,2009-05-06,93552,"en gibt, der sagt: Das ist keine gute Idee.(Lothar Binding [Heidelberg] [SPD]: Nur  teuer!) Aber darum geht es nicht. Es kostet allein 25 Milliarden Euro, den linear-progressiven Einkommensteuertarif so zu glätten, dass es keinen Bauch mehr gibt und er kontinuierlich verläuft. 25 Milliarden Euro!  (",-1
386639,Wie viel kommt denn davon bei den Familien an?,AfD,Martin Reichardt,CDU/CSU,Antje Tillmann,2021-04-23,176652,"en sogar 250 Euro, und gleichzeitig haben wir den Kinderfreibetrag auf über 8 000 Euro gesteigert. Die Alleinerziehenden haben wir entlastet, indem wir den Freibetrag auf 4 008 Euro verdoppelt haben. Auch das ist eine Entlastung von insgesamt 500 Millionen Euro. Wir werden im Mai dieses Jahres – – (",-1
143395,Das ist  Realität!,CDU/CSU,Kurt-Dieter Grill,SPD,Horst Kubatschka,2004-09-24,67942," Grunde genommen nur der durchsichtige Versuch, einen sicherlich schwierigen Prozess der Ergebnisfindung durch forsche Behauptungen und Unterstellungen abzukürzen. Dafür ein Beispiel: In Ihrem Antrag sagen Sie, die dezentralen Zwischenlager drohten quasi zu Endlagern zu werden. Das ist Panikmache. (",-1
39646,"Sie haben nicht  mitbekommen, daß wir das so beschlossen  haben!",CDU/CSU,Renate Blank,SPD,Horst Kubatschka,1995-09-28,25475,"auf ganz obskure Weise zustande  gekommen.  (Bartholomäus Kalb [CDU/CSU]: Weil er sie  nicht verstanden hat!)  Liebe Kolleginnen und Kollegen, wir beraten auch  den Antrag zum Ausbau der Elbe, Havel und Saale.  Auch diese Flüsse dürfen nur ökologisch und ökonomisch verantwortbar ausgebaut werden.  (",-1
85326,Daher weht der Wind!,SPD,<unknown>,CDU/CSU,Dr. Martin Mayer,2000-11-09,49946," Zu diesem Erfolg beglückwünsche ich alle Beteiligten. Ich möchte an dieser Stelle auch allen Wissenschaftlern und Technikern aus Jülich, Karlsruhe, Greifswald und natürlich auch aus Garching – meinem Heimatlandkreis – ein sehr herzliches Wort des Dankes sagen. (Beifall bei der CDU/CSU und der FDP –",-1
336339,Weil Sie den Naturschutz missachten!,DIE LINKE,Sabine Leidig,CDU/CSU,Dr. Christoph Ploß,2018-09-28,151876,"och mal anhören. Ich hatte ja auch das Beispiel Elbvertiefung genannt. Dieses Beispiel aus meiner Heimatstadt Hamburg steht, glaube ich, in Deutschland par excellence dafür, dass Umweltverbände natürlich auch wichtige Infrastrukturprojekte in unserem Land um Jahre oder Jahrzehnte verzögern können. (",-1
155023,Sie tut auch was!,SPD,Kerstin Griese,CDU/CSU,Ingrid Fischbach,2005-04-21,71654,"leginnen und Kollegen! Das war, wie schon so oft in letzter Zeit, Frau Ministerin, eine wortgewaltige Rede. Sie haben viele Dinge, die Sie zu tun gedenken, angekündigt und zu Papier gebracht. Ich muss Ihnen ein Kompliment machen: In dieser Rubrik sind Sie kaum zu schlagen, das machen Sie sehr gut. (",-1
141247,"Das ist ja wohl das Mindeste, was Seine Heiligkeit genehmigen muss!",CDU/CSU,Dr. Gerd Müller,CDU/CSU,Peter Hintze,2004-07-02,67498,"europäischen Politik. Das wollen wir schon zusammen besprechen. Wir machen in der Tat keine Einzelforderung zur Bedingung; aber wir machen zur Bedingung, dass sich der Deutsche Bundestag in Ruhe darüber austauscht, was es im Zusammenhang mit der Verfassung zu regeln gibt. (Beifall bei der CDU/CSU – ",-1
258055,Ihr habt es  doch eingeführt!,CDU/CSU,Uwe Schummer,SPD,Dagmar Ziegler,2012-09-11,115249,"ir in der Bildungspolitik vor diesem Dilemma. Die Länder haben die Kompetenz, der  Bund das Geld. Damit der Bund sich an der Schaffung  eines gerechten und zukunftsfähigen Bildungssystems  beteiligen kann, wollen wir Sozialdemokratinnen und  Sozialdemokraten das Kooperationsverbot zu Fall bringen. (",-1
66908,Das stimmt!,SPD,Konrad Gilges,CDU/CSU,Otto Bernhardt,1999-03-18,42337,"PD-Bundestagsfraktion, es sei „Unsinn, über neue Unternehmensbesteuerungen zu spekulieren“. Der Kollege Poß von der SPD erklärt, es gebe keinen weiteren Spielraum für Steuersenkungen. Herr von Larcher, ebenfalls sozialdemokratischer Kollege, sagt sogar, weitere Steuerentlastungen seien fahrlässig. (",-1
418171,Oje!,SPD,Bettina Hagedorn,CDU/CSU,Jens Spahn,2023-01-26,189561,"esprochen haben. Zumutbare Arbeit gibt es in Deutschland gerade genug. Wir haben Millionen offene Stellen. In einer solchen Zeit machen Sie – da konnten wir das Schlimmste gerade noch verhindern – mit dem Thema Bürgergeld zwar kein bedingungsloses, aber ein ziemlich bedingungsarmes Grundeinkommen. (",-1
410304,Weil es der Andi Scheuer gemacht hat!,SPD,Dr. Jens Zimmermann,CDU/CSU,Dr. Ingeborg Gräßle,2022-10-21,187095,"rem Ministerium gut ausgestattet. Es rollt eine Welle von Protestbriefen auf Sie zu. (Dr. Paula Piechotta [GRÜNE]: Alle unterschrieben von Inge!) So kann man doch nicht mit anderen staatlichen Ebenen umgehen. Warum war dieses Graue-Flecken-Förderprogramm so erfolgreich? Es hat so gut funktioniert, (",-1
445065,"Also doch, es gibt ein Problem!",CDU/CSU,Alexander Hoffmann,SPD,Helge Lindh,2023-11-16,198241," diesen Menschen sollte man das Thema Migration nicht immer mit Islam vermischen. (Lamya Kaddor [GRÜNE]: Danke schön! – Alexander Hoffmann [CDU/CSU]: Ja, ja!) Denn das ist eine Ungleichbehandlung, die ich als unangemessen und unwürdig erachte. (Beifall bei der SPD sowie bei Abgeordneten des GRÜNE – ",-1
417987,Sind Sie so empfindlich? Seit wann das denn? Oje!,GRÜNE,Agnieszka Brugger,AfD,Stephan Brandner,2023-01-25,189481,"Es ist immer interessant, dass dann Applaus aus den Koalitionsfraktionen kommt, wenn Staatssekretärinnen patzig gegenüber Abgeordneten werden. (Zuruf von der SPD: Seit wann denn das? – ",-1
14651,Ja!,GRÜNE,Dr. Klaus-Dieter Feige,FDP,Birgit Homburger,1992-10-16,8466,  Ich komme jetzt noch kurz zu dem Antrag auf  Kennzeichnung von Kunststoffen. Die von Ihnen  geforderte Kunststoffkennzeichnung begründen Sie  vor allen Dingen mit der Notwendigkeit einer möglichst sortenreinen Sortierung. Das macht im Prinzip  Sinn; aber sollen wir das tatsächlich vorschreiben?  (,-1
187033,Ihr habt die  Mehrheit!,FDP,Dr. Heinrich L. Kolb,CDU/CSU,Peter Rauen,2008-02-13,85617,"enau nachgeschaut. Dass nur 17 Milliarden Euro bei den Menschen ankommen, hat mit der kalten Progression zu tun, also mit Geldern, die eigentlich nicht dem Staat gehören, sondern den Menschen. Wir sollten endlich, und zwar möglichst bald, gemeinsam einen Steuertarif mit dem Ziel machen, Peter Rauen(",-1
87541,Sehr gute Zwischenfrage!,CDU/CSU,Steffen Kampeter,CDU/CSU,Werner Lensing,2000-12-01,50543," erstaunlich, dass für den Bereich Bildung und Forschung jetzt 1,1 Milliarden DM, aber im Bereich Verkehrswesen für die Infrastruktur über 3 Milliarden DM mehr fließen. Ich muss also die Frage stellen, ob die Infrastruktur des Wissens nicht sehr mangelhaft gefördert wird. (Beifall bei der CDU/CSU – ",-1
378605,Weil es nicht stimmt! Weil das gelogen ist!,AfD,Dr. Bernd Baumann,CDU/CSU,Michael Grosse-Brömer,2020-11-20,171639," ist Unsinn! – Weitere Zurufe von der AfD) – Es ist immer so herrlich. Man hört das als Zuschauer nicht, aber kaum hat man so etwas ausgesprochen, ist auf der Seite totale Aufregung. Man merkt es gleich. (Beifall bei der CDU/CSU, der SPD und dem GRÜNE sowie bei Abgeordneten der FDP und der LINKEN – ",-1
76078,Ich stehe dazu!,CDU/CSU,Michael Glos,GRÜNE,Joseph Fischer,1999-12-16,46050,"Glos: Mit dieser Entscheidung erweise die Bundesregierung der weiteren europäischen Integration einen Bärendienst und schwäche deren Handlungsfähigkeit, statt sie zu stärken. (Beifall bei Abgeordneten der CDU/CSU) – Ich frage Sie, Herr Glos: Was haben Sie gegen den Beschluß des Europäischen Rates? (",-1
242731,Abschreiben allein  reicht nicht!,SPD,Rolf Hempelmann,CDU/CSU,Philipp Mißfelder,2011-10-20,108912,"acht!) Herr Hempelmann hat es gerade deutlich gemacht. Ich begrüße das auch ausdrücklich. Es gab einen Antrag der SPD zum Thema Rohstoffpolitik. Vieles darin finde ich richtig und unterstütze ich. Sie könnten unserem Antrag eigentlich getrost zustimmen, weil wir gar nicht so weit auseinander sind. (",-1
325310,Aha! Wieso? Warum?,GRÜNE,Kerstin Andreae,AfD,Uwe Kamann,2018-02-01,146803,"e mehr sein. (Dieter Janecek [GRÜNE]: Was ist denn Ihre Antwort?) Wir werden durch die digitale Transformation auch neue Führungssysteme und Beschäftigungsmodelle bekommen. Das Festhalten an bestehenden Regelungen, wie in dem Antrag der Grünen aufgeführt, wird sich leider nicht realisieren lassen. (",-1
265806,"Nein, keine Lösungen! Sonst hätten wir diese Zustände nicht!",SPD,Gabriele Groneberg,FDP,Hans-Michael Goldmann,2013-01-16,118389,"Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Ich will an Ihren letzten Satz anknüpfen, liebe Frau Groneberg. Alle Fraktionen haben sich damit intensiv auseinandergesetzt. Aber nur die Regierungsfraktionen bieten Lösungen an. (Beifall bei Abgeordneten der FDP und der CDU/CSU – ",-1
447373,"Woran liegt es denn? Wenn nach 20 Jahren nicht eingebürgert wird, gibt es ja Gründe!",CDU/CSU,Jens Spahn,GRÜNE,Filiz Polat,2023-11-30,198799,ns Spahn [CDU/CSU]: Die Mehrheit sieht es anders! Sie regieren gegen die Mehrheit! – Martin Hess [AfD]: Schauen Sie auf die Straße! – Dr. Götz Frömming [AfD]: Schwarz-Rot-Gold ist bunt genug!) Gleichzeitig liegt jedoch nach wie vor die Einbürgerungsquote in Deutschland im EU-Vergleich weit hinten. (,-1
77569,"Ich glaube, das ist  unsere eigene Sache!",CDU/CSU,Renate Blank,SPD,Franz Müntefering,2000-02-17,46713,"chts?  (Beifall bei der SPD und dem GRÜNE)  Nun höre ich – das geht ja auch Rühe an –, die Wahl  Ihres Fraktionsvorstandes solle möglicherweise doch  nicht nächsten Dienstag stattfinden, sondern eine Woche  später. Ergänzend dazu lese ich, dass Rühe für Eventualitäten zur Verfügung stehen könnte.  (",-1
184055,Das ist aber  eine Einzelmeinung!,CDU/CSU,Georg Schirmbeck,FDP,Dr. Christel Happach-Kasan,2007-11-27,84458,"gut funktionierende Strukturen, wie sie beispielsweise an der Universität Kiel und in der dortigen Ressortforschung bestanden haben, zu zerschlagen und die Institute, die dort bestens verankert sind, zu verlagern. Die Politik hat enorme Fehler gemacht und hat sich überhaupt nicht an dem orientiert (",-1
433506,Da haben Sie ja mitgemacht!,CDU/CSU,Patrick Schnieder,SPD,Sonja Eichwede,2023-06-23,194480,"offenlegen müssen. Viertens. Eines der wichtigsten Vorhaben bei diesem Gesetz – das wurde schon erwähnt, sehr geehrter Herr Schnieder – ist, dass die Finanzierung der Verbände offengelegt werden muss und diese Angaben nicht mehr verweigert werden können, wie das bei der alten Fassung der Fall war. (",-1
164580,Das war die SPD!,GRÜNE,Renate Künast,CDU/CSU,Franz Obermeier,2006-04-06,75091," Deutschland angesprochen. Warum haben Sie in den vergangenen Jahren nichts unternommen, um nach 1998 den Wettbewerb im Stromsektor zu erhalten? Er ist nämlich deshalb nicht erhalten geblieben, weil Sie die Gesetzgebung nicht entsprechend nachjustiert haben.  (Beifall bei Abgeordneten der CDU/CSU – ",-1
94027,Das ist zu langsam! Das muss schneller gehen!,CDU/CSU,Dr. Sabine Bergmann-Pohl,FDP,Detlef Parr,2001-05-10,52878," in der nächsten Woche einen eigenen Gesetzentwurf einbringen, sodass wir dann, Herr Kollege Fink, über vier Entwürfe diskutieren können. Kernpunkte sind: Erstens. Die Vergütung im Westen bleibt unangetastet. Zweitens. Eine Anhebung im Osten erfolgt schrittweise innerhalb der nächsten drei Jahre.  (",-1
355688,Stimmt!,FDP,Konstantin Kuhle,AfD,von Storch,2019-10-17,160849," Israel. Die DDR und die westdeutsche radikale Linke“. Daraus zitiere ich mit Erlaubnis der Präsidentin einen Satz: Diese Linksextremisten waren die ersten Deutschen seit dem Holocaust, die wehrlose Juden mit der Waffe bedrohten. – Linksextremisten und Rechtsextremisten sind siamesische Zwillinge, (",-1
86149,"Ja, was wollen Sie denn noch? Sie haben es doch mitgekriegt!",GRÜNE,Franziska Eichstädt-Bohlig,CDU/CSU,Dietmar Kansy,2000-11-17,50264,"Gesetzentwurf, gelten die Ankündigungen der Ministerin oder gelten Ihre Bemerkungen? Es gab erfreulicherweise zwischenzeitlich eine Annäherung zwischen Referentenentwurf und Kabinettsbeschluss. Ich nenne in diesem Zusammenhang die Modernisierungsumlage und die Asymmetrie der Kündigungsmöglichkeit. (",-1
68103,Erbschulden!,SPD,Hans-Eberhard Urbaniak,CDU/CSU,Dr. Gerhard Friedrich,1999-05-04,42932,"kürzt, wie es unsere früher auch immer getan haben. Die Probleme aber waren schon bekannt, Herr Kollege Berninger. Ich bin wirklich gespannt, was im Juni passiert, wenn Sie den Haushalt für das Jahr 2000 beschließen. Der neue Bundesfinanzminister sagt doch, es gebe eine Lükke von 30 Milliarden DM. (",-1
20891,Sehr richtig!,CDU/CSU,Dr. Jürgen Rüttgers,CDU/CSU,Karl-Josef Laumann,1993-05-14,12746,"tragsparteien.  Bei aller Kritik, die es aus Sicht der SPD und des  Deutschen Gewerkschaftsbundes an unserem Gesetzentwurf geben mag, möchte ich darauf hinweisen, daß  unser Gesetzentwurf für 18 Millionen Menschen in  unserem Land einen besseren Kündigungsschutz vorsieht, als sie ihn heute haben,  (",-1
355880,Was ist das für ein Quatsch?,DIE LINKE,Dr. Gesine Lötzsch,FDP,Johannes Vogel,2019-10-17,160891,"Linken, was wir auch in der Ausschussberatung und in jeder Beratung über dieses Thema immer anders gehört haben –: Die Ursachen für diese Herausforderungen, Härten und Probleme liegen nicht nach 1990, sondern die liegen vor 1990, (Beifall bei der FDP sowie bei Abgeordneten der CDU/CSU und der AfD – ",-1
237195,Was?,GRÜNE,Renate Künast,SPD,Dr. Frank-Walter Steinmeier,2011-06-09,106593," bei Abgeordneten der LINKEN und des GRÜNE – Volker Kauder [CDU/CSU]: Ha! Ha! Ha!) statt Wortgirlanden über die Lehren aus Fukushima, die eben zu spät gezogen worden sind. Plötzlich ist alles anders bei Ihnen; wir wundern uns. Jetzt wird das Konrad- Adenauer-Haus außen und innen grün angestrichen. (",-1
230541,Halten Sie eine Büttenrede?,DIE LINKE,Dr. Dagmar Enkelmann,CDU/CSU,Willi Zylajew,2011-01-28,103907, (Kathrin Senger-Schäfer [DIE LINKE]: Von außen? Sie haben die gute soziale Marktwirtschaft von innen zerstört! So sieht es nämlich aus!) versuchen sie es jetzt durch überzogene Anträge von innen; (Lachen bei der LINKEN) aber auch das wird nicht funktionieren. (Beifall bei der CDU/CSU und der FDP – ,-1
