Unnamed: 0,comment_text,comment_party,comment_name,interrupted_speaker_party,interrupted_speaker,date,speech_id,preceding_context,sentiment
228522,Aber die FDP sieht das anders!,GRÜNE,Memet Kilic,CDU/CSU,Dr. Patrick Sensburg,2010-12-16,103096,"icht gar grenzwertig, und sicherheitspolitisch verantwortungslos. (Beifall bei der CDU/CSU sowie bei Abgeordneten der FDP – Dr. Konstantin von Notz [GRÜNE]: Oi, oi, oi!) Herr Kollege von Notz, damit erübrigt sich auch die Frage nach unserer Position, die Sie ja eben noch an die SPD gestellt haben. (",0
115078,Das ist genau der Punkt! Sehr wahr!,CDU/CSU,Eduard Oswald,FDP,Joachim Günther,2002-11-07,59049,"en Wohnungsmarkt, einen Wohnungsmarkt, in den weiter investiert wird, und zwar in den Neubau und vor allem auch in den Bestand. Wenn in diesem Bereich Investoren einmal verunsichert sind und Eigentümer aufgrund finanzieller Rahmenbedingungen nicht mehr in die Werterhaltung der Gebäude investieren, (",0
162731,Wir schauen uns die Evaluation an!,FDP,Dr. Heinrich L. Kolb,CDU/CSU,Dr. Ralf Brauksiepe,2006-03-16,74485,"doch einmal im Arbeitgeberlager nach, ob die einen solchen bürokratischen Aufwand wollen. Man muss doch einen vernünftigen Mittelweg gehen und zusätzliche Bürokratie, wo sie vermeidbar ist, wirklich vermeiden. Das tun wir mit diesem Gesetz.  (Beifall bei der CDU/CSU sowie bei Abgeordneten der SPD – ",0
224075,Wahrlich  schade!,CDU/CSU,Ernst Hinsken,CDU/CSU,Rita Pawelski,2010-10-08,101514,"ein Vorzeigebeispiel dafür, wie Kultur und Tourismus Hand in Hand gehen können. Die Zahl solcher Beispiele nimmt erfreulicherweise deutschlandweit zu. Aber leider ist das noch immer die Ausnahme. Es gibt nach wie vor Berührungsängste im Verhältnis von Kultur zu Tourismus. Es mangelt an Vernetzung. (",0
236251,Ich bin fassungslos!,CDU/CSU,Karl Schiewerling,DIE LINKE,Sabine Zimmermann,2011-05-13,106207," Geschichte der Bundesrepublik. Leider ist die Realität eine andere; denn die Sozialpartner sind zunehmend nicht mehr in der Lage, eine flächendeckende Tarifbindung herzustellen. – Herr Schiewerling, Sie schauen mich so an. Ich denke, dass Sie sich auch bei Gewerkschaften sachkundig gemacht haben. (",0
59330,Na  toll!,SPD,<unknown>,CDU/CSU,Manfred Kanther,1998-03-26,38723,"den, so hoffe ich, keine ressorteigenen Druckereien mehr in  Berlin unterhalten, weil die Aufgaben kostengünstiger an Private abgegeben werden können; gleiches  gilt für den ärztlichen Dienst, die Gebäudebewirtschaftung, die Fahrbereitschaft.  (Beifall des Abg. Dr. Wolfgang Weng [Ger-lingen] [FDP] -",0
262272,§ 16 e lässt das doch jetzt nicht zu!,GRÜNE,Brigitte Pothmer,FDP,Johannes Vogel,2012-11-09,117093,"gebungsverfahren zu den arbeitsmarktpolitischen Instrumenten  hat dazu geführt, dass – übrigens auf Initiative der Koalitionsfraktionen, von dem Kollegen Zimmer und mir –  § 16 e SGB II erhalten und so ausgestaltet wurde, dass er  für eine echte Integration in den ersten Arbeitsmarkt geeignet ist. (",0
28119,Das gefällt  Herrn Lambsdorff nicht!,SPD,ried Bernrath,CDU/CSU,Dr. Wolfgang Bötsch,1994-02-03,17294,"oder Lebensmittelhändlern, sondern es wird hier  einen regulierten Wettbewerb — ich nehme das Wort  in den Mund — geben, nämlich dort, wo der Wettbewerb allein möglicherweise die Infrastruktur nicht  sichern kann. Dann ist durch Auflagen bei Lizenzierungen dieser Wettbewerb zu sichern.  (Hans Gottf ",0
352316,"Das ist jetzt nicht wahr, oder? Das haben Sie jetzt nicht gesagt!",DIE LINKE,Jan Korte,SPD,Dr. Eva Högl,2019-06-07,159252,"uss ganz herzlich bei der Bundesregierung – beim Bundesministerium der Justiz und für Verbraucherschutz, beim Bundesministerium für Arbeit und Soziales und beim Bundesinnenminister – für die gute Beratung, die gute Vorlage und auch die Unterstützung bei unserer parlamentarischen Beratung bedanken. (",0
69323,Sie haben doch sowieso keine Ahnung!,SPD,Alfred Hartenbach,SPD,Gerd Höfer,1999-06-17,43468,"m Kontext. (Beifall bei der SPD sowie bei Abgeordneten des GRÜNE) Das hätte man erwarten können. Ich kann auch nicht verstehen, daß Sie meinem Kollegen Alfred Hartenbach vorwerfen, er habe juristische Pirouetten gedreht. (Günther Friedrich Nolting [FDP]: Das waren sie aber doch! – Gegenruf des Abg. ",0
224836,Hört! Hört!,FDP,<unknown>,FDP,Pascal Kober,2010-10-29,101852,"sschusssitzung gesagt hat. Er hat gesagt, dass er zugeben müsse, dass sich diese Regierungskoalition bei der Bemessung der Regelsätze mehr Mühe gegeben habe als die damalige rot-grüne Bundesregierung bei der Einführung der Hartz-IV-Regelsätze. (Beifall bei der FDP und bei Abgeordneten der  CDU/CSU –",0
360975,Überhaupt nicht! Wir sind auf dem besten Weg dahin!,CDU/CSU,Albert Rupprecht,GRÜNE,Ekin Deligöz,2019-11-28,162731,"Von dem Ziel, für Forschung und Entwicklung 3,5 Prozent des Bruttoinlandsprodukts vorzusehen, auf das Sie sich eigentlich mal committet haben, sind wir noch sehr weit weg in diesem Land. Und wenn Sie so weitermachen, dann werden wir auch in Zukunft sehr weit weg davon bleiben. (Beifall beim GRÜNE – ",0
104632,Auch das stimmt!,CDU/CSU,Peter Bleser,SPD,Jella Teuchner,2002-01-31,56107,"ssen, wir würden nur ankündigen und nicht handeln?  (Heinrich-Wilhelm Ronsöhr [CDU/CSU]: Richtig! – Peter Bleser [CDU/CSU]: Die Wahrheit ist nun einmal so!) Wie oft steigerten sich die Vorwürfe dahin, dass auch in den rot-grünen Ländern nur geredet, in den unionsregierten dagegen gehandelt würde?  (",0
161279,"Ganz dünnes Eis nach den letzten sieben Jahren! Sie persönlich mögen ja traurig sein, aber fragen Sie einmal Ihre Kollegen!",SPD,Iris Gleicke,GRÜNE,Dr. Anton Hofreiter,2006-02-10,73824,"en Koalition, ich kann ja verstehen, dass die vielen direkt gewählten Abgeordneten dieser Koalition lieber im Wahlkreis rote Bändchen für neue Projekte durchschneiden, als dass sie sich dafür einsetzen, dass Geld für die Sanierung der bestehenden Projekte bereitgestellt wird.  (Beifall beim GRÜNE – ",0
302599,Warum klatscht bei der CDU/CSU keiner?,DIE LINKE,Matthias W. Birkwald,SPD,Dagmar Schmidt,2015-12-18,136004,"nsgesamt. Teilzeitarbeit und kurze Erwerbsbiografien führen ebenfalls zu schlechten Renten. Wie Sie bereits gesagt haben, beschreibt das die Situation vieler Frauen. Deswegen werden wir noch in dieser Legislaturperiode das Recht auf Rückkehr von Teilzeit in Vollzeit umsetzen. (Beifall bei der SPD – ",0
217063,Sehr richtig!,FDP,<unknown>,FDP,Lars Lindemann,2010-05-07,98825,"eigt doch wohl immer deutlicher, dass es in der unveränderten Form den Herausforderungen der Demografie, dem wissenschaftlich-technischen Fortschritt und einer sich verändernden Morbidität nicht gewachsen ist. Also werden wir doch wohl darangehen müssen, hier grundlegende Veränderungen vorzunehmen. ",0
376584,Doch!,CDU/CSU,Gunther Krichbaum,FDP,Graf Lambsdorff,2020-10-09,170271,"weigert, hier im Plenum eine Regierungserklärung zu den großen Gipfeln in Europa abzugeben, (Gunther Krichbaum [CDU/CSU]: Weil sie es auch nicht muss!) und stattdessen nur einen kleinen Besuch im Europausschuss absolviert, der auch noch in nichtöffentlicher Sitzung tagte. Das ist nicht in Ordnung. (",0
277763,Sie haben es doch auch gemacht! ,DIE LINKE,<unknown>,CDU/CSU,Jens Spahn,2014-01-30,124133,"Wir haben in anderen medizinischen Berufen in Nordrhein-Westfalen die Situation, wie ich sie gerade dargestellt habe. Es geht jetzt auch nicht darum, das von einem Land auf das andere zu schieben.  ",0
29668,Das ist ein  ganz wichtiger Punkt!,CDU/CSU,Siegfried Hornung,SPD,Horst Sielaff,1994-04-14,18608,"ugen wirklich wichtigen  Dinge in dem vorliegenden Gesetz sehr großzügig  geregelt werden oder ausgespart werden, wird  gesetzlich und teilweise, wie ich meine, sehr kleinkariert vorgeschrieben — ich zitiere —, wieviel Pfennig pro Flasche der Winzer für die Werbung an den  Weinfonds zu zahlen hat  (",0
152951,"Jetzt brauchen Sie aber gute Argumente, warum Sie unseren Gesetzentwurf ablehnen!",CDU/CSU,Heinz Seiffert,SPD,Lydia Westrich,2005-03-10,70984,"Frau Präsidentin! Liebe Kolleginnen und Kollegen! Es ist schön, dass wir wieder einmal über die Umsatzsteuer reden. (",0
166592,Das ist nicht wahr!,FDP,<unknown>,SPD,Klaus Hagemann,2006-06-22,76015,"t geben; deswegen darf in diesem Bereich keine Kürzung vorgenommen werden. Eine Umschichtung erfolgte im Bereich der Lehrlingsausbildung. Wir haben mehr Mittel für die überbetrieblichen Ausbildungsstätten zur Verfügung gestellt, damit diese gestärkt werden; während Sie diese ganz streichen wollten. ",0
274503,Oje!,FDP,<unknown>,CDU/CSU,Dr. Matthias Zimmer,2013-06-07,122107,"  entscheidet das Ministerium über den Mindestlohn. –  Das kann man machen. Außerdem haben die Kolleginnen und Kollegen von den Sozialdemokraten gesagt:  Wenn dieser Mindestlohn dem Ministerium nicht gefällt,  dann wird der Vorschlag in die Tonne getreten und es  setzt selber einen Mindestlohn fest.",0
375156,Ist doch nur eine Ausrede!,SPD,Dagmar Ziegler,CDU/CSU,Andreas G. Lämmel,2020-10-01,169689,"CSU und der FDP) Wenn Sie nicht verstehen können, dass jetzt der unpassendste Moment für solche Gesetze ist, und einsehen, dass wir jetzt ein Belastungsmoratorium brauchen, dass wir den Unternehmern klar sagen müssen: „Der Staat wird nichts tun, um Unternehmen in dieser Situation noch zu gängeln“, (",0
389993,Verstanden haben Sie es aber offensichtlich nicht!,AfD,Dr. Michael Espendiller,AfD,Dr. Michael Espendiller,2021-06-25,179040,"ung, bevor Sie über die Anhörung reden! – Gegenruf des Abg. Dr. Michael Espendiller [AfD]: Das war eine öffentliche Anhörung, die ist online. Die kann man sich ansehen. Hätten Sie auch machen können! – Gegenruf des Abg. Benjamin Strasser [FDP]: Ich war da! Im Gegensatz zu Ihnen! – Gegenruf des Abg. ",0
452495,Sie sollten sich schämen! Das ist unglaublich!,GRÜNE,Deborah Düring,AfD,Dr. Michael Espendiller,2024-01-31,200186,"nkommensteuer plus 1,5 Prozent Kriegssteuer. Das heißt, der durchschnittliche ukrainische Oligarch zahlt prozentual weniger Steuern als die meisten normalen Arbeitnehmer in Deutschland. (Beifall bei der AfD) Vermutlich lief auch deshalb die weihnachtliche Skisaison in der Ukraine wieder recht gut. (",0
444154,Sehr gut!,SPD,Gabriele Katzmarek,SPD,Carmen Wegge,2023-11-10,197930,"der SPD, der Grünen, der FDP, der CSU und der CDU verabschieden. Das sind die, die sich ganz sicher angesprochen fühlen, wenn ich von „demokratischen Fraktionen“ rede, im Gegensatz zu Ihnen da. (Beifall bei der SPD und dem GRÜNE sowie bei Abgeordneten der FDP und der Abg. Clara Bünger [DIE LINKE] – ",0
391389,Fehlt bei Ihnen im Antrag!,FDP,Matthias Seestern-Pauly,CDU/CSU,Dorothee Bär,2021-12-16,179615,"st das bei Ihnen im Antrag nicht drin?) Der damalige Bundesfinanzminister; mittlerweile ist er Bundeskanzler. Er hat es auf jeden Fall abgelehnt. Das hätten wir auch schon längst haben können. Es ist gut und erfreulich, dass jetzt Einsicht da ist; aber es ist halt schade. (Beifall bei der CDU/CSU – ",0
349308,Ihnen auch nicht!,CDU/CSU,Philipp Amthor,AfD,Corinna Miazga,2019-04-11,157836,"fD]) Man liest in Ihrem Antrag vom Einfluss fremder Mächte. Vielleicht haben Sie ein bisschen zu viel „Star Wars“ gesehen wie der Kollege Minister Scheuer, der sich ja gerade mit einem Laserschwert hat abbilden lassen. Ich weiß auch nicht, was mit Ihnen los ist. Ihnen ist gar nichts mehr peinlich. (",0
128629,"Weil es höchst ärgerlich ist, wie die Länder sich verhalten!",SPD,Dr. Cornelie Sonntag-Wolgast,CDU/CSU,Clemens Binninger,2003-10-16,63120,"Herr Minister, Herr Staatssekretär, es wundert mich schon, dass das Stichwort Digitalfunk ausreicht, damit Sie beide förmlich an die Decke gehen.  (",0
46513,Es sind noch ein paar  mehr!,SPD,<unknown>,SPD,Leyla Onur,1996-06-27,30480,"artner, meine Damen  und Herren von der CDU/CSU, bereits am 20. Juli  1995 im „Handelsblatt"" die Arbeitgeberverbände im  Tarifausschuß aufgehetzt, „stur zu bleiben, dann  werde es kein Entsendegesetz geben"" .  (Zuruf von der SPD: Hört! Hört!)  Die Sozialabbruchunternehmer Lambsdorff, Rexrodt & Co.  ",0
351854,Sogar Russland ist ein Teil von Europa!,GRÜNE,Manuel Sarrazin,AfD,Petr Bystron,2019-06-06,159081,"iesen Gesetzentwurf ab. (Beifall bei der AfD) Herr Juratovic, ich weiß nicht, wo Sie Geografie gelernt haben: Sie haben Mazedonien (Zurufe vom GRÜNE: Nordmazedonien!) – Nordmazedonien – als „Innenhof von Europa“ bezeichnet. Das würde bedeuten: Die Türkei ist ein Teil von Europa. Das ist sie nicht. (",0
450239,Unsinn!,CDU/CSU,Friedrich Merz,GRÜNE,Cem Özdemir,2024-01-18,199728,"en, dann wird es ehrlicherweise schon etwas schwieriger. Das gilt – ich will hier niemandem ein X für ein U vormachen – ausdrücklich auch für die eigene Regierung; auch das gehört zur Wahrheit dazu. Warum? Wenn die Currywurst ein paar Cent teurer wird, dann ist die Furcht vor einem Shitstorm groß. (",0
67989,"Die Frage ist ja richtig, aber die Antwort im 99er Haushalt ist falsch!",FDP,Dr. Werner Hoyer,GRÜNE,Oswald Metzger,1999-05-04,42908,"siness as usual“ betreibt – so tut, als sei nichts gewesen –, obwohl die Mittel der öffentlichen Kassen knapp sind. Vor diesem Hintergrund werden wir alle gezwungen sein, Ansprüche an den Staat zurückzufahren, und zwar unter zwei inhaltlichen Bedingungen: sozial gerecht und ökonomisch verträglich. (",0
59371,So ist es!,GRÜNE,Amke Dietert-Scheuer,CDU/CSU,Ulf Fink,1998-03-26,38739,"ehr. Das  muß ich ganz offen sagen.  (Dr. Cornelie Sonntag-Wolgast [SPD]: Wieso  ist das ein Gegensatz?)  - Das ist doch ganz klar, Frau Sonntag: Weil es doch  heißt, wenn man den Gesetzentwurf in dieser Fassung verabschiede, diene man der Menschlichkeit  nicht. Das heißt es doch. Was denn sonst?  (",0
273786,Unbekannt!,GRÜNE,Jürgen Trittin,CDU/CSU,Dr. Andreas Schockenhoff,2013-06-05,121814,Frau Präsidentin! Meine sehr geehrten Damen und  Herren! Drohnentechnologie ist aus der militärischen  Entwicklung nicht mehr wegzudenken. Künftig wird  jede gut und modern ausgestattete Armee diese Technologie besitzen und einsetzen. Die Zukunft der militärischen Luftfahrt ist unbemannt. (,0
348113,Eine Plattitüde nach der anderen!,AfD,Stephan Brandner,GRÜNE,Cem Özdemir,2019-04-04,157312," das Jahrtausendverbrechen des Nationalsozialismus als „Vogelschiss“ bezeichnet, (Stephan Brandner [AfD]: Herr Özdemir, Herr Özdemir! Machen Sie Feierabend! Peinlich!) eine Partei, die sich lieber an Moskau statt an Brüssel orientiert, eine Partei, die Anstand und Moral tagtäglich mit Füßen tritt. (",0
355796,Das ist Kraftstoff!,CDU/CSU,<unknown>,SPD,Arno Klare,2019-10-17,160872,"t ein H2-Projekt von thyssenkrupp in Hamborn. Es gibt noch weitere 18 Projekte, die über die RED II als Reallabore laufen. Sie alle zielen in genau diese Richtung und werden mit Geld aus dem Deutschen Bundestag, das wir bewilligt haben, finanziert. (Beifall bei Abgeordneten der SPD und der CDU/CSU –",0
224364,Sehr gut!,CDU/CSU,Volker Kauder,GRÜNE,Sylvia Kotting-Uhl,2010-10-28,101630,"icht nur hat die Koalition die Einhaltung der angemessenen parlamentarischen Abläufe vergessen. Sie spielen auch mit der Rechtmäßigkeit Ihrer Gesetzesvorlagen. Es zieht Sie offensichtlich mit Gewalt vor das  Bundesverfassungsgericht. Das, meine Damen und Herren von der Koalition, können Sie haben. (",0
178754,Das ist  richtig!,DIE LINKE,Hüseyin-Kenan Aydin,CDU/CSU,Anke Eymer,2007-06-13,81821,"ht.  Wir sollten nicht vergessen, dass wir bei allem auf der Grundlage einer gemeinsamen Entschließung des Deutschen Bundestages von 1989 zur bevorstehenden Unabhängigkeit Namibias reden. Zu der Zeit, meine Damen und Herren von der Linken, waren Sie ja noch nicht im Deutschen Bundestag vertreten.  (",0
182878,Bei Otto gab es immer Rotwein!,GRÜNE,Jürgen Trittin,CDU/CSU,Reinhard Grindel,2007-11-08,83807,"gorien denken Sie eigentlich?) Otto Schily hat in sieben Jahren gemeinsamer Regierung mit den Grünen noch nicht einmal eine Teestunde zur Integration veranstaltet, geschweige denn einen Gipfel. Das haben wir gemacht, und darauf sind wir mit Recht auch ein bisschen stolz.  (Beifall bei der CDU/CSU – ",0
295720,Sehr gut!,CDU/CSU,Clemens Binninger,CDU/CSU,Stephan Mayer,2015-06-12,132715,"echnik deutlich gestärkt. In Zukunft ist es möglich, dass das Bundesamt für Sicherheit in der Informationstechnik nicht nur für den Ressortbereich des BMI zuständig ist, sondern für die gesamte Bundesregierung, also für alle anderen Ressorts, Mindeststandards für die IT-Sicherheit festlegen darf.  (",0
315682,Wieso haben Sie bei den Bundesverkehrswegeplanberatungen alle Eisenbahnanträge abgelehnt?,DIE LINKE,Sabine Leidig,SPD,Sören Bartol,2016-12-16,142047,"rzog [SPD]: Sehr richtig!) Vor sechs Wochen haben wir auf unserem Schienengipfel 2016 Eckpunkte für einen Schienenpakt 2030 zur Diskussion gestellt. Über 400 Vertreterinnen und Vertreter aus der Verkehrsbranche, aus Industrie, Wissenschaft und Gewerkschaften haben an dieser Konferenz teilgenommen. (",0
